PSA_ID,Domain,Class,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata,Ekegusii,Dholuo,Somali
EDU-00786,Education,PSA,"A private members' Bill is proposed to regulate senior school enrolment, limiting students to specified streams starting 2027. Stay informed about potential changes in school admissions.","Muswada wa wanachama binafsi umependekezwa kuimarisha usajili wa shule za sekondari, ukipunguza wanafunzi katika mwelekeo maalum kuanzia mwaka 2027. Fuata mabadiliko yanayoweza kutokea katika usajili wa shule.",,EducationNews_co_ke,https://educationnews.co.ke/bill-to-regulate-school-enrolment-offers-promise-but-risks-deepening-school-stratification-into-unequal-clusters/,2026-07-26,General,"Eseke buya buya bwaki bw'Ekiyang'ania bwokore eng'endi buya bw'ogoti bw'bwaki bosi, motirenda buya buya bw'aboga bw'abetugi bw'ekere 2027. Naki kitibori ogoti buya bw'ogendio mu emwaki bwakihorere.","Okwany piny oyie mar Private Members' Bill wacho ni oketo kawuono mag piny gigo, kendo oketo gi lastini gimojogo mar nyaka 2027. Jochung' gi chuo ma okonyo e konyo ma e piny.","Sharci gaar ah ayaa la soo jeediyay si loo xakameeyo diiwaan gelinta ardayda dugsiyada sare, iyadoo la xadidayo ardayda inay doortaan qaybaha cayiman laga bilaabo 2027. Ka warhay isbedellada suurtagalka ah ee qabsashada dugsiyada."
EDU-00787,Education,PSA,Public universities and TVET institutions are under parliamentary audit scrutiny. Institutions must provide accurate responses to all audit queries to avoid personal accountability for mismanagement of public funds.,Vyuo vikuu vya umma na taasisi za TVET zinakaguliwa na bunge. Taasisi lazima zitoe majibu sahihi kwa maswali yote ya ukaguzi ili kuepuka dhima binafsi kwa usimamizi mbaya wa fedha za umma.,,EducationNews_co_ke,https://educationnews.co.ke/parliament-launches-sweeping-audit-probe-into-universities-tvets-over-management-of-public-funds/,2026-07-26,General,Makiokwenda naki TVET naki abere kora muchabe. Abere naki bwakire buya buya buite oria obwakubaki oria bachamo buya kiaireetete khore omokiri ogore omotigoti bwaki.,Kenyang' iwinjo mag Oganda mar joma gi TVET wacho ka gin e micha mar bunge. Makarita cha konyo unyalo chas gi jogi jote mar ma dhi puonjog e nyalok kendo to kod ga konyo denda mar puonjo.,Jaamacadaha dadweynaha iyo hay'adaha TVET waxay ku jiraan kormeerka baarlamaanka. Hay'aduhu waa inay bixiyaan jawaabo sax ah oo ku saabsan dhammaan su'aalaha kormeerka si ay uga fogaadaan mas'uuliyadda shakhsiyeed ee maareynta xun ee lacagaha dadweynaha.
EDU-00788,Education,PSA,"Kabete National Polytechnic trainees have elected new student leaders for the 2026/2027 academic year, including Oinepu Philemon Saruni as President.","Wanafunzi wa Kabete National Polytechnic wamechagua viongozi wapya wa wanafunzi kwa mwaka wa masomo 2026/2027, akiwemo Oinepu Philemon Saruni kama Rais.",,EducationNews_co_ke,https://educationnews.co.ke/kabete-national-poly-trainees-elect-new-student-leaders-for-2026-2027/,2026-07-26,General,"Abakikire b'ekibung'oni kya Kabete baire omokiri b'amasomo b'ekibung'oni b'ekiga 2026/2027, na Oinepu Philemon Saruni akire Nyaigenda.","Joluo mar Kabete National Polytechnic en oting' kod abok mar jowet mar 2026/2027, omiyo Oinepu Philemon Saruni en Jodongo.","Ardayda Kabete National Polytechnic waxay doorteen hoggaamiyayaal cusub oo arday ah sanadka baarlamaanka 2026/2027, oo ay ku jiraan Oinepu Philemon Saruni oo ah Madaxweynaha."
EDU-00789,Education,PSA,"The 2026 National Term Two Games will take place from July 28 to August 1 at MPESA Academy, featuring top secondary school teams in football, rugby sevens, volleyball, and netball.","Mashindano ya Kitaifa ya Term Mbili ya 2026 yatafanyika kuanzia Julai 28 hadi Agosti 1 katika Akademia ya MPESA, yakijumuisha timu bora za shule za sekondari katika soka, rugby sevens, mpira wa pete, na voliboli.",,EducationNews_co_ke,https://educationnews.co.ke/ksssa-releases-2026-national-games-pools-ahead-of-showdown-at-mpesa-academy/,2026-07-26,General,"Bwakire buya 2026 bwaki boki bounane bweng'enda bu Terenane bu Mboko, buristo bwang'oka bwake, buya ntokama 28 bu iloka 1 bu Augusti ki MPESA Academy, bwaki bwamiboko bu eng'endo boki bwaki bu mugoya, rugby sevens, volleyball, na netball.","Isechi 2026 mar National Term Two Games nyalo timo wanji from July 28 to August 1 ku MPESA Academy, kawo joma secondary school ma okonyo gi football, rugby sevens, volleyball, kod netball.","Ciyaaraha Qaranka ee Waqtiga Labaad ee 2026 waxay dhici doonaan laga bilaabo Luulyo 28 ilaa Ogosto 1, xarunta MPESA Academy, iyadoo la ciyaarayo kooxaha ugu fiican ee dugsiyada sare ee kubbadda cagta, rugby sevens, kubbadda voli, iyo netball."
EDU-00790,Education,PSA,Theology colleges have 90 days to comply with Ministry of Education regulations or face closure. Ensure your institution meets registration and accreditation requirements by the deadline.,Vyuo vya teolojia vina siku 90 kutii kanuni za Wizara ya Elimu au kukabiliwa na kufungwa. Hakikisha taasisi yako inatimiza vigezo vya usajili na uthibitisho kabla ya tarehe ya mwisho.,,EducationNews_co_ke,https://educationnews.co.ke/parliament-gives-theology-colleges-90-days-to-comply-or-face-shutdown/,2026-07-26,General,Masomo egesibori gotwe amoko 90 buya gendo okore genda Obwakire bwe Kiongosi bwokire mugenda oboka ogwaki. Gana igana egesibori yenu iri mu nkiru oho itumwa na oria bwakire.,Makar kanyono ni ng'ama ji 90 kuonge ka otele makelo kwaya ma Ministry of Education. Konyo ng'eyo ni yun ji nyap ndege mag mûra gi kwer kanyakre.,Colleges-ka diinta waxay haystaan 90 maalmood si ay u raacaan shuruucda Wasaaradda Waxbarashada ama waxay wajihi doonaan xirid. Hubi in hay'addaada ay buuxiso shuruudaha diiwaangelinta iyo aqoonsiga ka hor waqtiga kama dambaysta ah.
EDU-00791,Education,PSA,"The Ministry of Education cannot independently review or increase salaries for TVET trainers, as remuneration is regulated by the Salaries and Remuneration Commission.","Wizara ya Elimu haiwezi kujihusisha moja kwa moja na ukaguzi au ongezeko la mishahara ya wahitimu wa TVET, kwani malipo yanasimamiwa na Tume ya Mishahara na Malipo.",,EducationNews_co_ke,https://educationnews.co.ke/no-salary-rise-for-tvet-trainers-as-cs-ogamba-explains-why-governments-hands-are-tied/,2026-07-26,General,"Nkiro bu Omosome bu Atetegani omonye obokosi bwokutamaya  bwatangwa, buya obotire bwenu bwomobogoni bwi Salaries and Remuneration Commission.","Gimoni mar Uthiw ne ok nyal duto kanyonyo kapo kanyogolo kata ng'ato mar TVET, minyuongo yath joma ok nyal dwaro e ng'ato mar Salaries and Remuneration Commission.","Wasaaradda Waxbarashada ma awooddo inay si madax-bannaan u eegto ama kor u qaaddo mushaarada tababarayaasha TVET, maadaama lacag-bixinta ay xakameyso Guddiga Mushaaraadka iyo Lacag-bixinta."
EDU-00792,Education,PSA,"Attention educators and parents: A crisis in reading proficiency has been identified, with 60% of Grade 4 learners unable to read at a Grade 3 level. Urgent measures are needed to improve foundational literacy.","Kazi kwa walimu na wazazi: Kuna mgogoro katika uwezo wa kusoma, ambapo 60% ya wanafunzi wa Darasa la 4 hawawezi kusoma kwa kiwango cha Darasa la 3. Hatua za haraka zinahitajika kuboresha uelewa wa msingi wa kusoma.",,EducationNews_co_ke,https://educationnews.co.ke/kennedy-buhere-reading-crisis-looms-as-six-out-of-10-grade-4-learners-cannot-read/,2026-07-26,General,"Abaki bosi na abagi: Ekitogotero kirekereraki naki, ne 60% ya baana baki 4 naki baria bakanikere buya buya bwa baki 3. Ntang'ana igechere okwitagania kujiendere buya bwa geti.","Nind to yie nyaka, inyalo wadhi: Piny koro yore chiro ka methe, ka 60% mar Grade 4 duto ne oganda omiyo tiend wach kendo konyo ni koro piny 3. Ototogi mara konyo kendo in gi ndalo mag joma kagi.","Dhegeyso macallimiin iyo waalidiin: Dhibaatada aqriska ayaa la ogaadey, 60% ardayda darajada 4-aad ayaa aan awoodin inay akhriyaan heerka darajada 3-aad. Tallaabooyin degdeg ah ayaa loo baahan yahay si loo hagaajiyo aqoonta aasaasiga ah ee akhriska."
EDU-00793,Education,PSA,"Dickson Muganda, a teacher at Butere Girls High School, has returned after being reported missing. He apologized for his absence; schools and parents are urged to emphasize communication and accountability.","Dickson Muganda, mw teacher wa Butere Girls High School, amerudi baada ya kutangazwa kupotea. Amekiri makosa kwa kutokuwepo; shule na wazazi wanahimizwa kuweka mkazo katika mawasiliano na uwajibikaji.",,EducationNews_co_ke,https://educationnews.co.ke/kakamega-teacher-resurfaces-after-false-reports-of-death/,2026-07-26,General,"Dickson Muganda, omokere ogenda Butere Girls High School, narorore buya maki kera atigiri. Naagijere oria buya bwe yachemokere; masomoni na obokirigori batarore bonyere kera kusiikiria na obwakire.","Dickson Muganda, mudho bura e Butere Girls High School, oting'uru ng'ato kamano. Omedhoye gima en gima oting'o; shule kod abandu en piny konyo tich tich mokuongo gima dhok e gima wacho.","Dickson Muganda, macallin ka tirsan Dugsiga Sare ee Butere Girls, ayaa soo laabtay ka dib markii la soo sheegay inuu lumay. Wuxuu raalli gelin ka bixiyey maqnaanshihiisa; iskuulada iyo waalidiinta waxaa lagu boorinayaa inay xoogga saaraan isgaarsiinta iyo mas'uuliyadda."
EDU-00794,Education,PSA,"Parents are encouraged to adopt authoritative parenting styles, which promote warmth, clear expectations, and open communication to enhance children's educational success and personal development.","Wazazi wanahimizwa kutumia mitindo ya malezi ya kimamlaka, inayohimiza upendo, matarajio wazi, na mawasiliano ya wazi ili kuboresha mafanikio ya elimu na maendeleo ya kibinafsi ya watoto.",,EducationNews_co_ke,https://educationnews.co.ke/parenting-styles-shape-childrens-educational-success-as-much-as-schools/,2026-07-26,General,"Ababere bakenyagia kugonchora oboranga bwakire, bwetenda obokire, omogende, na omonani omokiraki oria buya buya osekeria iborori bochechi bwere omorori ogenda oria nekuora.","Gik mang'ere, ka gin pi lwenyi mar joma, mane oktiyo cha oganda, chako machal, kendo tichni moloyo, ewitik weche mar kony gi andingo kuom joma kiyo chike kendo chike mwakalo.","Waalidiinta waxaa lagu dhiirigelinayaa inay qaataan qaab-dhaqan waalidnimo oo awood leh, kaas oo korodhsada diirimaad, filashooyin cad, iyo isgaarsiin furan si loo xoojiyo guusha waxbarashada iyo horumarka shakhsiyeed ee carruurta."
EDU-00795,Education,PSA,The 2026 Kenya Secondary Schools Sports Association (KSSSA) National Term Two Games will feature boys' and girls' volleyball competitions. Schools are encouraged to prepare for the national showdown at MPesa Academy.,Mashindano ya Kitaifa ya Michezo ya Nguvu za Pili ya Shule za Sekondari za Kenya (KSSSA) mwaka 2026 yatahusisha mashindano ya mpira wa wavu kwa wavulana na wasichana. Shule zinahimizwa kujiandaa kwa mashindano haya ya kitaifa yatakayofanyika katika Taasisi ya MPesa.,,EducationNews_co_ke,https://educationnews.co.ke/kwanthanze-eyes-dynasty-as-cheptils-exit-leaves-ksssa-boys-volleyball-crown-up-for-grabs/,2026-07-26,General,Amakanga ya 2026 ya Kenya Secondary Schools Sports Association (KSSSA) ya Term Mbiri ekeria kocheria buya na bwaki buya. Masoko naandiki eka raki omokong’ana omoshokari omokire e MPesa Academy.,Chieng' 2026 Kenya Secondary Schools Sports Association (KSSSA) National Term Two Games biro chalo ng'ato kendo ng'ato mag volleyball. Sukulu dhi rubi kuom gitimre duto mar lokruok e MPesa Academy.,Ciyaaraha Qaranka ee Term Two ee 2026 ee Ururka Isboortiga Dugsiyada Sare ee Kenya (KSSSA) waxay ka koobnaan doonaan tartano kubbadda kolayga loogu talagalay wiilasha iyo gabdhaha. Dugsiyadu waxaa lagu dhiirigelinayaa inay u diyaargaroobaan tartanka qaranka ee ka dhici doona Akademiga MPesa.
EDU-00796,Education,PSA,"All schools are reminded to uphold safety and integrity for learners. The Teachers Service Commission enforces strict regulations against misconduct, ensuring a secure environment for all students.","Shule zote zinakumbushwa kuhifadhi usalama na uadilifu wa wanafunzi. Tume ya Huduma za Walimu inatekeleza kanuni kali dhidi ya tabia mbaya, kuhakikisha mazingira salama kwa wanafunzi wote.",,EducationNews_co_ke,https://educationnews.co.ke/protect-our-children-why-schools-must-remain-safe-havens-for-every-learner/,2026-07-26,General,"Masomo onyang’ere kutegeneza abaki bw’osi buya na obwaki. Ekibuga cha Abakire b’amasomo kiri otaganya maagano gakuya bositani, kiainchaka obwaki buya kubaki bose.","Nying wa chike to gokwongo gige safar mar ler nu. Teachers Service Commission oromo chodi mar eka miyo koro nyalu, to nongo gi safa mar olwalruok.","Dhammaan iskuullada waxaa lagu xasuusinayaa inay ilaaliyaan amniga iyo daacadnimada ardayda. Guddiga Adeegga Macalimiinta wuxuu dhaqan gelinayaa xeerar adag oo ka dhanka ah falalka xun, si loo hubiyo in dhammaan ardaydu helaan degenaansho."
EDU-00797,Education,PSA,Kisii County will air live FIFA World Cup matches on public screens in designated town centres. Locations will be announced soon.,Kaunti ya Kisii itatumia skrini za umma kuonyesha mechi za Kombe la Dunia la FIFA moja kwa moja katika vituo vya miji vilivyotengwa. Miji itatangazwa hivi karibuni.,,EducationNews_co_ke,https://educationnews.co.ke/kisii-partners-with-kbc-to-air-fifa-world-cup-matches-on-public-screens/,2026-07-26,General,"Naki Kisii, oria magetere FIFA World Cup omokiri kumwaki aborori bionge buwaki. Abwakire bwebere kosi bwagwanire.",Kisii County konyo tich FIFA World Cup mawadhi e public screens ka ng'ato matang' fuo. Ngeyo maber toonge e woono.,Koonfurta Kisii waxay si toos ah u baahin doontaa ciyaaraha Koobka Adduunka ee FIFA shaashaddaha dadweynaha ee xarumaha magaalooyinka loo qoondeeyey. Meelaha ayaa la shaacindoonaa dhawaan.
EDU-00798,Education,PSA,"Parents and educators are urged to promote discussions on sexual purity, emphasizing the importance of eschewing sexual immorality as outlined in Scripture.","Wazazi na walimu wanakumbushwa kuhamasisha majadiliano kuhusu usafi wa kijinsia, wakielezea umuhimu wa kuepuka uasherati kama ilivyobainishwa katika Maandiko.",,EducationNews_co_ke,https://educationnews.co.ke/flee-fornication-guard-your-marriage-gods-standard-on-sexual-purity-remains-unchanged/,2026-07-26,General,"Bwakire buya buya naki abaki naki abere buya kukoreri buya kuise eng'eno ya bobori, buya bosi buya buesa buya kukiragani bori boke bwaki bwaboka mu Esikeri.","Wazazi onge nigi koryo gi walimu to gwend gi ndalo manamiyo kanyakla e kwe, nyaka akar kucng' gima giyienjore e nicho.","Waalidka iyo macallimiinta waxaa lagu boorinayaa inay dhiirrigeliyaan wada hadallo ku saabsan nadaafadda galmada, iyagoo muujinaya muhiimadda ka fogaanshaha falalka galmo ee xun sida lagu sheegay Kitaabka."
EDU-00799,Education,PSA,"Students are advised to consider accredited universities beyond the most prestigious ones for equal quality education. Choose programs that align with your career aspirations, regardless of university reputation.","Wanafunzi wanashauriwa kuzingatia vyuo vikuu vilivyothibitishwa zaidi ya vyuo maarufu kwa ajili ya elimu bora sawa. Chagueni programu zinazoendana na malengo yenu ya kazi, bila kujali sifa ya chuo.",,EducationNews_co_ke,https://educationnews.co.ke/university-prestige-should-not-cost-students-their-dream-career/,2026-07-26,General,"Abogotera buya bano baki kyosi abaki orokire buya orokire naki bwere bwenyingi buya bosi bwakire. Omoserokoti omosoratikire buya orokire naki omokirori bwogotakire, oregori bwokere bwenyia bwabaki.","Wang'ni gonyo chako ka uchego chuo mar yiero ma yieng'ni kuom jukgi mag nyasaye, kendo chuno atika mar chike e tich duto. Tichni chono mokuongo to oseyudo gi nyiero mar chike gi chuo, kata chuo yieng'ni.","Ardayda waxaa lagu talinayaa inay fiiriyaan jaamacadaha la aqoonsan yahay ee aan ahayn kuwa ugu caansan si ay u helaan waxbarasho tayo leh. Dooro barnaamijyo ku haboon himilooyinkaaga shaqo, iyadoon loo eegin magacyada jaamacadda."
EDU-00800,Education,PSA,TVET institutions have received KSh 5.2 billion in capitation for the 2025/2026 financial year. Institutions are encouraged to commercialize training facilities to generate additional income.,Taasisi za TVET zimeshuhudia upokeaji wa KSh bilioni 5.2 kwa ajili ya mwaka wa fedha wa 2025/2026. Taasisi zinahimizwa kuboresha vifaa vya mafunzo ili kupata mapato ya ziada.,,EducationNews_co_ke,https://educationnews.co.ke/moe-tvets-received-full-approved-capitation-of-ksh-5-2-b-in-2025-2026-but-funding-gaps-persist/,2026-07-26,General,Institusyon za TVET ziri na KSh 5.2 billion mu kapiteisheni ya mwaka wa fedha 2025/2026. Institutions nakiagania kudhuriya moshoncho omotere kugena omokiraka ogendete.,Institutions ma TVET wacho ni watiyo KSh 5.2 billion kuom kapetition moro niya 2025/2026. Wachieng' ni institutions odhi kod kanyo kendo odhi chako kuom joma okel kata ji ogendani.,Hay’adaha TVET waxay heleen KSh 5.2 bilyan oo lacag ah sannadka maaliyadeed 2025/2026. Hay’adaha waxaa lagu dhiirigelinayaa inay ganacsi ka dhigaan xarumaha tababarka si ay u helaan dakhli dheeri ah.
EDU-00801,Education,PSA,The 2026 KSSSA national Term Two games will feature new champions as defending champions Butere Girls and record holders Wiyeta Secondary will not compete.,Michezo ya kitaifa ya KSSSA ya kipindi cha pili ya mwaka 2026 itakuwa na mabingwa wapya kwani mabingwa walindaji Butere Girls na washikilia rekodi Wiyeta Secondary hawatashiriki.,,EducationNews_co_ke,https://educationnews.co.ke/from-itigo-to-wiyeta-to-butere-the-schools-that-rule-ksssa-girls-football/,2026-07-26,General,Mitego ya KSSSA ya mwaka wa 2026 itakuwa na mabingwa wapya kwa sababu mabingwa walioshinda Butere Girls na wenye rekodi Wiyeta Secondary hawatachuana.,"Oyugi gi 2026 KSSSA national Term Two games en ka nyalo taya ng'ato ma jonyal, makiwuon gi Butere Girls kata Wiyeta Secondary, ma en jomoko.",Ciyaaraha heer qaran ee Term Two 2026 ee KSSSA ayaa soo bandhigi doona horyaallo cusub maadaama horyaalka difaacanaya Butere Girls iyo rikoodh-hayaha Wiyeta Secondary aysan ka qaybgelin.
EDU-00802,Education,PSA,Grade 9 learners must select their preferred 12 Senior Schools before the Kenya Junior School Education Assessment (KJSEA). Ensure to choose 9 boarding and 3 day schools as per guidelines.,Wanafunzi wa darasa la 9 lazima wachague shule 12 za sekondari wanazopendelea kabla ya Tathmini ya Elimu ya Shule ya Msingi ya Kenya (KJSEA). Hakikisha unachagua shule 9 za bweni na 3 za kutwa kama inavyoelekezwa.,,EducationNews_co_ke,https://educationnews.co.ke/grade-9-guide-to-national-schools-in-kenya/,2026-07-26,General,Abakire b’iga 9 bataria bataria minto bw’ogenda okwenda okua 12 bui bw’eshuleni bwanogenda bwogwenda Kenya Junior School Education Assessment (KJSEA). Motigana obwakarire buno 9 bw’eshule ebindigo na 3 bw’eshule bui bwabere.,Wang'eyi gi Grade 9 nochak e piny kode 12 Senior Schools mwakwayo KJSEA. Nyasaye idhi chike 9 gi boarding gi 3 day schools kaipok piny.,Ardayda fasalka 9 waxa ay dooranayaan 12 Dugsiyo Sare oo ay jecel yihiin ka hor inta aan la qaban Qiimaynta Waxbarashada Dugsiga Hoose ee Kenya (KJSEA). Hubi inaad doorato 9 dugsiyo jooga iyo 3 dugsiyo maalinle ah sida tilmaamaha ay qoreen.
EDU-00803,Education,PSA,"Mokwo Girls Secondary School has launched a biogas project to provide clean cooking energy, reducing dependence on firewood. This initiative promotes sustainable learning and environmental responsibility.","Shule ya Sekondari ya Mokwo Girls imeanzisha mradi wa biogas kutoa nishati safi ya kupikia, ikiweza kupunguza utegemezi wa kuni. Mpango huu unakuza kujifunza endelevu na wajibu wa mazingira.",,EducationNews_co_ke,https://educationnews.co.ke/kyogreen-commissions-climate-smart-biogas-project-at-mokwo-girls-secondary-school/,2026-07-26,General,"Mokwo Girls Secondary School omokarakiarire omokiruka bw'ogotitie bw'ogotiga, buya bwenjaki bukiraki buya, iyo bura naki omotegeri bw'ogitwenda emokoko. Ekarera iyi esaba omokorwe bw'engiro naki bw'ekigwa.","Mokwo Girls Secondary School en gi piny biogas nyalo timo chuny gi ndar, opogni piny kuom medo kuom choch. Riwruok maniecho ni iweya koda gi kanyakla.","Dugsiga Sare ee Mokwo Gabdhaha ayaa bilaabay mashruuc biogas ah si loo bixiyo tamar nadiif ah oo lagu kariyo, iyadoo la dhimayo ku tiirsanaanta dhuxusha. Tani waxay kor u qaadaysaa waxbarasho waarta iyo mas'uuliyadda deegaanka."
EDU-00804,Education,PSA,The Kenya Defence Forces is renovating classrooms in 10 primary schools in Laikipia County to enhance education and support peace efforts. Communities are encouraged to engage with schools for improved facilities.,Jeshi la Ulinzi la Kenya linaregesha madarasa katika shule 10 za msingi katika Kaunti ya Laikipia ili kuboresha elimu na kusaidia juhudi za amani. Jamii zinahimizwa kushirikiana na shule kwa ajili ya kuboresha vifaa.,,EducationNews_co_ke,https://educationnews.co.ke/government-bets-on-education-to-secure-laikipia-communities-battling-years-of-banditry/,2026-07-26,General,Abako bw’akiwabo b’akerubo b’akiwabo b’Kenya baria na boro ikireri mu masomo 10 ekegusii mu Laikipia County bui omokinyani bw’amasomo na bui omogokire bui bw’ogoria. Abaki b’akiirori bakirorane b’antu baibori na mashule bui ikireri egesa.,"Kenya Defence Forces ne okony ni thak 10 gi lwere mag chwere mar primary e Laikipia County, kuom duong' mar pendidikan kendo nyal timo chike mag dongo. Ameer gi dhako konyo chunyi e lwere mar chwere ma ok gi nindo.",Hay'adda Difaaaca Kenya waxay dib u habayn ku sameynaysaa fasallada 10 iskuul oo hoose ee Gobolka Laikipia si ay u hormariso waxbarashada iyo taageerto dadaallada nabadda. Bulshadu waxaa lagu dhiirigelinayaa inay la shaqeeyaan iskuulada si loo hagaajiyo adeegyada.
EDU-00805,Education,PSA,"All Technical and Vocational Education and Training (TVET) trainers must apply for mandatory licenses or face legal action by June 30, 2026. Submit details of unregistered trainers by April 30, 2026.","Wafundishaji wote wa Elimu na Mafunzo ya Ufundi na Kiufundi (TVET) lazima waombe leseni za lazima au kukabiliwa na hatua za kisheria kabla ya tarehe 30 Juni, 2026. Wasilisha maelezo ya wafundishaji wasiojiandikisha kabla ya tarehe 30 Aprili, 2026.",,EducationNews_co_ke,https://educationnews.co.ke/more-than-half-of-tvet-trainers-yet-to-apply-for-licenses-ministry-reveals/,2026-07-26,General,"Abaki bose bakiabaki na bota buhare bu tekinolojia na bota bu chikechera (TVET) bakenyere kodori ya badi bende banya bangu biyokaga bwanogusore bwiiga 30, 2026. Gwokengere ogendi bu bakiabaki bataria buhii buorori bwiiga 30, 2026.","Ong'iyo chiegni chalo gi ma ok nyal duto kuom Technical and Vocational Education and Training (TVET) onwandu ma ok nyal chamo katonda no gige go. Timo kata e yo ma ogend gi chalo ng'wenyo mar chalo ok nyal duok nyaka abiro konyo. Konyo chike ma oho ni ogend kuok gi ka aprile 30, 2026.","Dhammaan tababarayaasha Waxbarashada Farsamada iyo Khibradda (TVET) waa inay codsadaan liisamada khasabka ah ama waxa ay la kulmayaan talaabo sharci ah vóór June 30, 2026. Faahfaahinta tababarayaasha aan diiwaangashanayn soo gudbi ilaa April 30, 2026."
EDU-00806,Education,PSA,"Students and parents in Emuhaya Constituency can expect improved school infrastructure as new investments are being rolled out, including classroom construction and renovations in local schools.","Wanafunzi na wazazi katika Jimbo la Emuhaya wanaweza kutarajia kuboreshwa kwa miundombinu ya shule kwani uwekezaji mpya unatekelezwa, ikiwa ni pamoja na ujenzi wa madarasa na ukarabati wa shule za hapa.",,EducationNews_co_ke,https://educationnews.co.ke/mp-milemba-rolls-out-fresh-school-infrastructure-investments-across-emuhaya-constituency/,2026-07-26,General,"Abanyabere na abagitiri baki Emuhaya Constituency babwete obwakire busembetere bu bachosi, na bwanoria buria bu siyende buliri butongigwaki, buria bu kusiemekana obwakire bwabaka na oburebhaka mu masikoni abaki.","Dhi nyaka joma students kod joma mamoko e Emuhaya Constituency wacho kuom inyal chalo mondo omiyo ruwore gi ineno, ka nane ne oteme chakruok  kod piny mar ulek e shule mar e gima okelo.","Ardayda iyo waalidiinta gobolka Emuhaya waxay filan karaan horumar ku yimaada kaabayaasha iskuulada iyadoo maalgelin cusub la hirgelinayo, oo ay ku jiraan dhismo iyo dayactir fasallo iskuulada maxalliga ah."
EDU-00807,Education,PSA,All teachers are required to participate in the ongoing superannuation verification exercise to ensure accurate retirement records. Please verify your records to avoid future issues with retirement benefits.,Walimu wote wanapaswa kushiriki katika zoezi la uthibitishaji wa kustaafu linaloendelea ili kuhakikisha kuwa rekodi za kustaafu ni sahihi. Tafadhali thibitisha rekodi zako ili kuepuka matatizo ya baadaye na mafao ya kustaafu.,,EducationNews_co_ke,https://educationnews.co.ke/why-tscs-superannuation-verification-exercise-was-the-right-call/,2026-07-26,General,"Abaki bwakire banasicha borgesekwa mu kikuyu ching’oti chabere ching’anya chiri goche tuchekire oria. Ndaki emogori yenyu gose naki, gohemba omogori inya omokire.","Dhi yudo gima dhakano nyaka omiyo ong'ere mag anyim mar superannuation kuon gi tugo ng'ato. Koro, joo chieko onge ni yong' tugo ma omiyo omiyo to nyaka timo joma nyaka.",Dhammaan macalimiinta waxaa looga baahan yahay inay ka qayb qaataan hawsha xaqiijinta hawlgabka ee socota si loo hubiyo rikoorada hawlgabka ee saxda ah. Fadlan xaqiiji rikooradaada si looga fogaado dhibaatooyin mustaqbalka ah oo la xiriirta faa'iidooyinka hawlgabka.
EDU-00808,Education,PSA,St. Ignatius Mukumu Boys High School has launched a fundraising programme to assist Grade 10-12 students facing financial difficulties. Individuals and organizations are encouraged to contribute.,Shule ya Sekondari ya Wavulana ya St. Ignatius Mukumu imeanzisha mpango wa kukusanya fedha kusaidia wanafunzi wa Darasa la 10-12 wanaokabiliwa na matatizo ya kifedha. Wanindividual na mashirika yanakaribishwa kuchangia.,,EducationNews_co_ke,https://educationnews.co.ke/mukumu-boys-launches-funds-drive-programme-to-support-needy-students/,2026-07-26,General,Ishule ya St. Ignatius Mukumu Boys yaramakire pogramu ya kuteganya fedha naki chibori bokeria buye Grade 10-12 bwakire kwang'ana na buya. Abaki na masang'ana barokere boborere.,St. Ignatius Mukumu Boys High School anyisime chiegni manyo yo nyaka chungo ma ok anyal mwak 10-12 ka uwach marach ma nyalwa kit. Kaluo dholuo gi dhako chuny jo goyweyo nyaka timo.,Dugsiga Sare ee St. Ignatius Mukumu waxay bilawday barnaamij ururin lacag ah si ay u caawiso ardayda fasallada 10-12 ee wajahaya dhibaatooyin dhaqaale. Shaqsiyadu iyo ururada waxaa lagu dhiirigelinayaa inay ka qayb qaataan.
EDU-00809,Education,PSA,"Parents, encourage your children to explore their unique strengths and interests under the Competency-Based Education system; STEM is one option among many, including arts and sports science.","Wazazi, wahimizeni watoto wenu kuchunguza nguvu zao na maslahi yao tofauti chini ya mfumo wa Elimu Inayoegemea Ujuzi; STEM ni chaguo moja kati ya nyingi, ikiwa ni pamoja na sanaa na sayansi ya michezo.",,EducationNews_co_ke,https://educationnews.co.ke/every-parent-wants-a-stem-child-under-cbe-but-kylian-mbappes-story-reminds-us-that-every-child-is-designed-differently/,2026-07-26,General,"Ababere, munyakenye abana bakenyere okuchekira buya bwabo na migenyo yabo mwachibori ciakiremo; STEM naki eri enyang’ana, keri nibori na yaki omokang’ana bw'ekebaki.","Mokinyi, chonyo nyaka ochiko watoto kuyang' nyiso ma duto ma ok nyal gi kanyat ng'ama oyak nigi Competency-Based Education; STEM ne en joma makelo, kuom arts and sports science.","Waalidiin, ku dhiirrigeli carruurtiina inay baarayaan awoodahooda gaarka ah iyo danahooda iyada oo lagu jiro nidaamka Waxbarashada Ku Saleysan Awoodaha; STEM waa mid ka mid ah doorashooyin badan, oo ay ku jiraan farshaxanka iyo sayniska cayaaraha."
