PSA_ID,Domain,Sub_Category,English,Kiswahili,Source,Date,Metadata,Ekegusii,Dholuo,Somali,Origin_File,Original_Language,Original_Text,Source_Name,Source_URL,Region,Org_Type,PSA_Score,Content_Hash,Retrieved_At
PSA-e2c52c8dc571,governance,,"Quezon City (Philippines) has launched open data dashboards providing real-time insights into public programs and spending, enabling citizens to monitor services and hold the government to account.",,,5/6/2026,article_title=Local Roundup | April 2026,,,,,en,"Quezon City (Philippines) has launched open data dashboards providing real-time insights into public programs and spending, enabling citizens to monitor services and hold the government to account.",Open Government Partnership News,https://www.opengovpartnership.org/news/local-roundup-april-2026/,global,NGO/multilateral initiative,0.5,337d0c6379664016027bf483ab1c8724,2026-07-12T18:34:30.836523
PSA-faf5f7d159d2,governance,,"More here . 📘 Access the lastest Infrastructure Transparency Index (ITI) assessments from Jalisco (Mexico), Kaduna (Nigeria), and West Nusa Tenggara (Indonesia), featuring practical lessons on how governments are making infrastructure planning, procurement, and project delivery more transparent and accountable.",,,5/6/2026,article_title=Local Roundup | April 2026,,,,,en,"More here . 📘 Access the lastest Infrastructure Transparency Index (ITI) assessments from Jalisco (Mexico), Kaduna (Nigeria), and West Nusa Tenggara (Indonesia), featuring practical lessons on how governments are making infrastructure planning, procurement, and project delivery more transparent and accountable.",Open Government Partnership News,https://www.opengovpartnership.org/news/local-roundup-april-2026/,global,NGO/multilateral initiative,0.4,ee757246c7c7e9728e929e03471b9940,2026-07-12T18:34:30.842489
PSA-3308b4483d14,governance,,Register here . 🌐 Explore how local governments are strengthening integrity and preventing corruption from within at the OGP Local Anti-Corruption Learning Circle on May 20.,,,5/6/2026,article_title=Local Roundup | April 2026,,,,,en,Register here . 🌐 Explore how local governments are strengthening integrity and preventing corruption from within at the OGP Local Anti-Corruption Learning Circle on May 20.,Open Government Partnership News,https://www.opengovpartnership.org/news/local-roundup-april-2026/,global,NGO/multilateral initiative,1.0,4d6143cc771b3fd8c63d13e5f1af58f1,2026-07-12T18:34:30.844906
PSA-b344a572da09,governance,,"Register here . 🌐 The UCLG World Congress will take place from June 22–25, 2026 in Tangier (Morocco), bringing together local and regional governments from around the world.",,,5/6/2026,article_title=Local Roundup | April 2026,,,,,en,"Register here . 🌐 The UCLG World Congress will take place from June 22–25, 2026 in Tangier (Morocco), bringing together local and regional governments from around the world.",Open Government Partnership News,https://www.opengovpartnership.org/news/local-roundup-april-2026/,global,NGO/multilateral initiative,0.5,c973de33273b298ba9a4e68acc281fa4,2026-07-12T18:34:30.846854
PSA-1ce92bdc646e,governance,,The decision formalizes Georgia’s permanent suspension in OGP and closes the Response Policy case. “The Open Government Partnership is rooted in the principle that governments and civil society must be able to work together in an environment that protects fundamental freedoms.,,,4/22/2026,article_title=Georgia Permanently Suspended from the Open Government Partnership Following Response Policy Review,,,,,en,The decision formalizes Georgia’s permanent suspension in OGP and closes the Response Policy case. “The Open Government Partnership is rooted in the principle that governments and civil society must be able to work together in an environment that protects fundamental freedoms.,Open Government Partnership News,https://www.opengovpartnership.org/news/georgia-permanently-suspended-from-the-open-government-partnership-following-response-policy-review/,global,NGO/multilateral initiative,0.5,510303dc6a5fbd10c5414bc77b9673db,2026-07-12T18:34:33.965414
PSA-18ef1cc98594,governance,,"The Ethics and Anti-Corruption Commission (EACC) is a public body established under Section 3 (1) of the Ethics and Anti-Corruption Commission Act, 2011.",,,,article_title=About Us,,,,,en,"The Ethics and Anti-Corruption Commission (EACC) is a public body established under Section 3 (1) of the Ethics and Anti-Corruption Commission Act, 2011.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,9bda2ae6a3cc2f6e10919d67d80e16c2,2026-07-12T18:34:43.566674
PSA-ccd6b67593f8,governance,,"To combat and prevent corruption, economic crime and unethical conduct in Kenya through law enforcement, prevention, public education, promotion of standards and practices of integrity, ethics and anti-corruption.",,,,article_title=About Us,,,,,en,"To combat and prevent corruption, economic crime and unethical conduct in Kenya through law enforcement, prevention, public education, promotion of standards and practices of integrity, ethics and anti-corruption.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.5,a2d089508e272e7f18e48382109706b2,2026-07-12T18:34:43.570735
PSA-8f4eb4e68e9a,governance,,"To promote integrity and combat corruption through law enforcement, prevention and education.",,,,article_title=About Us,,,,,en,"To promote integrity and combat corruption through law enforcement, prevention and education.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,f12d86f58ade76f7c9846a4b2c09945e,2026-07-12T18:34:43.573011
PSA-77c904b767fc,governance,,"The Ethics and Anti- Corruption Commission (EACC) is a statutory body, established under Section 3 of the Ethics and Anti -Corruption Commission Act No. 22 of 2011 pursuant to Article 79 of the Constitution of Kenya.",,,,article_title=About Us,,,,,en,"The Ethics and Anti- Corruption Commission (EACC) is a statutory body, established under Section 3 of the Ethics and Anti -Corruption Commission Act No. 22 of 2011 pursuant to Article 79 of the Constitution of Kenya.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,8ba68d2482919c8662d62554489253d4,2026-07-12T18:34:43.575006
PSA-9f170b34c13c,governance,,The mandate of the Commission is to combat and prevent corruption through: • Preventive measures • Promotion of standards and best practices in integrity and ethics.,,,,article_title=About Us,,,,,en,The mandate of the Commission is to combat and prevent corruption through: • Preventive measures • Promotion of standards and best practices in integrity and ethics.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,90ee54b68c740adfd8d20d221b866d2a,2026-07-12T18:34:43.577061
PSA-cbebff675b9b,governance,,"The mandate of the Commission is derived from the provisions of: • Articles 79 and 252 of the Constitution • The Ethics and Anti-Corruption Commission Act, 2011 • The Leadership and Integrity Act, 2012.",,,,article_title=About Us,,,,,en,"The mandate of the Commission is derived from the provisions of: • Articles 79 and 252 of the Constitution • The Ethics and Anti-Corruption Commission Act, 2011 • The Leadership and Integrity Act, 2012.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.5,3f6d5932fe34ecc05523ff6a68862327,2026-07-12T18:34:43.578861
PSA-3bbaa969c778,governance,,"Parliament enacted the Ethics and Anti-Corruption Commission Act, 2011 and Leadership and Integrity Act, 2012 to provide, inter alia for the functions and powers of the Commission as well as its critical place in the implementation of Chapter Six of the Constitution.",,,,article_title=About Us,,,,,en,"Parliament enacted the Ethics and Anti-Corruption Commission Act, 2011 and Leadership and Integrity Act, 2012 to provide, inter alia for the functions and powers of the Commission as well as its critical place in the implementation of Chapter Six of the Constitution.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.5,fae3f193bd4f5487d4c48272382c6384,2026-07-12T18:34:43.580714
PSA-9d7d7b492bc2,governance,,The Acts are being implemented alongside the Anti-Corruption and Economics Crimes Act (ACECA) of 2003.,,,,article_title=About Us,,,,,en,The Acts are being implemented alongside the Anti-Corruption and Economics Crimes Act (ACECA) of 2003.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,1eb537fce811314234eca411596e0d98,2026-07-12T18:34:43.583036
PSA-d6324a1b777c,governance,,"The mandate of the Commission is to combat and prevent corruption through law enforcement, preventive measures, education and promotion of standards and best practices in integrity and ethics.",,,,article_title=About Us,,,,,en,"The mandate of the Commission is to combat and prevent corruption through law enforcement, preventive measures, education and promotion of standards and best practices in integrity and ethics.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,eec135a294b7dfb46772d580552790d0,2026-07-12T18:34:43.586815
PSA-76a4676e5abb,governance,,"The mandate of the Commission is derived from the provisions of Articles 79 and 252 of the Constitution, The Ethics and Anti-Corruption Commission Act, 2011, and the Leadership and Integrity Act, 2012.",,,,article_title=About Us,,,,,en,"The mandate of the Commission is derived from the provisions of Articles 79 and 252 of the Constitution, The Ethics and Anti-Corruption Commission Act, 2011, and the Leadership and Integrity Act, 2012.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.5,ac35f987ac43ce8a8f3ce88478731ad9,2026-07-12T18:34:43.588559
PSA-f14ada691462,governance,,"The country’s anti-corruption legislation dates back to 1956 with the enactment of the now defunct Prevention of Corruption Act (formerly Cap. 65, LOK).",,,,article_title=About Us,,,,,en,"The country’s anti-corruption legislation dates back to 1956 with the enactment of the now defunct Prevention of Corruption Act (formerly Cap. 65, LOK).",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,02efecd936a78640a0deff22fad62c10,2026-07-12T18:34:43.590536
PSA-994bd542bed7,governance,,"Initially, the Prevention of Corruption Act (Cap. 65) was enforced by the Police Department, notably the Anti-Corruption Squad constituted in 1993.",,,,article_title=About Us,,,,,en,"Initially, the Prevention of Corruption Act (Cap. 65) was enforced by the Police Department, notably the Anti-Corruption Squad constituted in 1993.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,001c70e686d83e52f5d41ab02a8cec3b,2026-07-12T18:34:43.592401
PSA-cbc002b8223b,governance,,"The Squad was however disbanded in 1995 before it could make any significant impact Amendment of the Prevention of Corruption Act (Cap 65, LOK) in early 1997 led to the creation of the Kenya Anti-Corruption Authority (KACA), whose first director was John Harun Mwau.",,,,article_title=About Us,,,,,en,"The Squad was however disbanded in 1995 before it could make any significant impact Amendment of the Prevention of Corruption Act (Cap 65, LOK) in early 1997 led to the creation of the Kenya Anti-Corruption Authority (KACA), whose first director was John Harun Mwau.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,b8473386def8166410c2d4d11de758e8,2026-07-12T18:34:43.594272
PSA-5f5c551e67c3,governance,,The Anti-Corruption Police Unit (ACPU) was created by Executive Order in August 2001.,,,,article_title=About Us,,,,,en,The Anti-Corruption Police Unit (ACPU) was created by Executive Order in August 2001.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,6bc007ef958053e0da44be59896b2a0e,2026-07-12T18:34:43.596329
PSA-1b7256bbdbf2,governance,,"ACPU, which operated under the Criminal Investigations Department (CID) of the Police took over KACA’s mantle in September 2001 and performed this function until creation of the Kenya Anti-Corruption Commission (KACC).",,,,article_title=About Us,,,,,en,"ACPU, which operated under the Criminal Investigations Department (CID) of the Police took over KACA’s mantle in September 2001 and performed this function until creation of the Kenya Anti-Corruption Commission (KACC).",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,12486771b848063c41c2c9bf922b291a,2026-07-12T18:34:43.598821
PSA-28403a42c083,governance,,KACC was a public body established under the Anti-Corruption and Economic Crimes Act (ACECA) No. 3 of 2003 on 2nd May 2003.,,,,article_title=About Us,,,,,en,KACC was a public body established under the Anti-Corruption and Economic Crimes Act (ACECA) No. 3 of 2003 on 2nd May 2003.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,fe2968bac85e47761b763d051b94aed4,2026-07-12T18:34:43.602255
PSA-7935c9182e74,governance,,"Pursuant to Article 79 of the Constitution, Parliament disbanded KACC on 24th August 2011 through enactment of the Ethics and Anti-Corruption Commission Act (EACC), 2011.",,,,article_title=About Us,,,,,en,"Pursuant to Article 79 of the Constitution, Parliament disbanded KACC on 24th August 2011 through enactment of the Ethics and Anti-Corruption Commission Act (EACC), 2011.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.5,0f346d49c222013a2102de021bda9bf5,2026-07-12T18:34:43.604845
PSA-39be121fc155,governance,,Waqo was sworn in as the Secretary/ Chief Executive at the Ethics and Anti-Corruption Commission (EACC).,,,,article_title=About Us,,,,,en,Waqo was sworn in as the Secretary/ Chief Executive at the Ethics and Anti-Corruption Commission (EACC).,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,8ad76ce42376f6057b505ae064bf49a9,2026-07-12T18:34:43.606856
PSA-905a55ee95d6,governance,,"Waqo formally took office at the Ethics and Anti-Corruption Commission (EACC) after a swearing-in ceremony held at the Supreme Court of Kenya, on 21st January 2013.",,,,article_title=About Us,,,,,en,"Waqo formally took office at the Ethics and Anti-Corruption Commission (EACC) after a swearing-in ceremony held at the Supreme Court of Kenya, on 21st January 2013.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,1df8185b9f4afdb1db71cdd839ac6453,2026-07-12T18:34:43.608483
PSA-91611c453ed7,governance,,"Halakhe became the Commission’s first Secretary/Chief Executive Officer and head of the Secretariat, EACC established to replace the Kenya Anti-Corruption Commission in 2012.",,,,article_title=About Us,,,,,en,"Halakhe became the Commission’s first Secretary/Chief Executive Officer and head of the Secretariat, EACC established to replace the Kenya Anti-Corruption Commission in 2012.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,f550f5e82e49c36d9fcfd53d1fd9a7c8,2026-07-12T18:34:43.610548
PSA-ac60471d5e7b,governance,,He has been a member of the Executive Committee of the East African Association of Anti-Corruption Agencies (EAAACA) from September 2015 to date.,,,,article_title=About Us,,,,,en,He has been a member of the Executive Committee of the East African Association of Anti-Corruption Agencies (EAAACA) from September 2015 to date.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,62d9b3cdf21abcfbdef6fbc46d8165d9,2026-07-12T18:34:43.612524
PSA-4bc5d9a565dd,governance,,Waqo has also undertaken a number of private consultancies including facilitating training on conflict sensitive programming for nongovernmental organizations responding to post election violence in Kenya and conducted civic education training.,,,,article_title=About Us,,,,,en,Waqo has also undertaken a number of private consultancies including facilitating training on conflict sensitive programming for nongovernmental organizations responding to post election violence in Kenya and conducted civic education training.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,a053d7eee55dad95ef493b11d0b8b551,2026-07-12T18:34:43.615662
PSA-84539a504024,governance,,Ethics and Anti-Corruption Commission gathers information on corruption occurring in Government and the public Sector from a variety of sources.,,,,article_title=About Us,,,,,en,Ethics and Anti-Corruption Commission gathers information on corruption occurring in Government and the public Sector from a variety of sources.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/about-us/,africa,national government (anti-corruption body),0.4,dfb335b29724ae5b27631e0eabc6de6e,2026-07-12T18:34:43.619422
PSA-ec5e84e9b67e,governance,,"The Ethics and Anti-Corruption Commission gathers information on corruption occurring in Government, the public Sector and the private sector from a variety of sources.",,,,article_title=How To Report Corruption,,,,,en,"The Ethics and Anti-Corruption Commission gathers information on corruption occurring in Government, the public Sector and the private sector from a variety of sources.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/report-corruption/,africa,national government (anti-corruption body),0.4,7d51bcebb857c9c2843181ab056aba46,2026-07-12T18:34:48.874411
PSA-cf810ce6f0dd,governance,,"Information can be provided to EACC in writing, by telephone or by presenting it personally to the Commission’s Report Centre at Integrity Centre in Nairobi and and other Regional Offices (Mombasa, Malindi, Machakos, Nakuru, Eldoret, Kisumu, Kisii, Bungoma, Nyeri, Garissa and Isiolo ).",,,,article_title=How To Report Corruption,,,,,en,"Information can be provided to EACC in writing, by telephone or by presenting it personally to the Commission’s Report Centre at Integrity Centre in Nairobi and and other Regional Offices (Mombasa, Malindi, Machakos, Nakuru, Eldoret, Kisumu, Kisii, Bungoma, Nyeri, Garissa and Isiolo ).",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/report-corruption/,africa,national government (anti-corruption body),0.7,d355a9f31b24cf3a943612312a511d5e,2026-07-12T18:34:48.878245
PSA-a44307ac5db8,governance,,The Commission’s contact details are listed below.,,,,article_title=How To Report Corruption,,,,,en,The Commission’s contact details are listed below.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/report-corruption/,africa,national government (anti-corruption body),0.5,7cd3dc0d62a8a15cb3b40d9e13043516,2026-07-12T18:34:48.881229
PSA-358cd7f7dd7f,governance,,"EACC, Report Center Ground Floor, Integrity center, Valley Road/Milimani Road Junction.",,,,article_title=How To Report Corruption,,,,,en,"EACC, Report Center Ground Floor, Integrity center, Valley Road/Milimani Road Junction.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/report-corruption/,africa,national government (anti-corruption body),0.7,79d7c788947f9e52182387ff2f1087b0,2026-07-12T18:34:48.886851
PSA-4ad6f71cba92,governance,,To access the individual Court rulings please click on the relevant link on the right.,,,,article_title=Anti-Corruption Judgements/ Rulings,,,,,en,To access the individual Court rulings please click on the relevant link on the right.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/anti-corruption-judgements-rulings/,africa,national government (anti-corruption body),0.5,01c10be270ccc9f6a7e13550c79a5033,2026-07-12T18:35:00.670914
PSA-04a0ba0a2ccf,governance,,The Ethics and Anti-Corruption Commission is mandated to spearhead the fight against corruption and promote sound ethical standards and practices in Kenya.,,,,article_title=Partnerships in the Fight Against Corruption,,,,,en,The Ethics and Anti-Corruption Commission is mandated to spearhead the fight against corruption and promote sound ethical standards and practices in Kenya.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/partnership/,africa,national government (anti-corruption body),0.4,86156d5a3c3d488d31bdc834facb15c2,2026-07-12T18:35:03.879167
PSA-bdea611c8143,governance,,"The Commission, in its Strategic Plan 2013-2018, recognizes the need to establish, support and maintain strategic partnership as a key component in the realization of its strategic objectives.",,,,article_title=Partnerships in the Fight Against Corruption,,,,,en,"The Commission, in its Strategic Plan 2013-2018, recognizes the need to establish, support and maintain strategic partnership as a key component in the realization of its strategic objectives.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/partnership/,africa,national government (anti-corruption body),0.5,703931a49136a0a7961d212faebe09d1,2026-07-12T18:35:03.881572
PSA-ad69547cf4ab,governance,,The Kenya Leadership and Integrity Forum (KLIF) is a stakeholder’s forum consisting of 15 sectors who are partnering in the fight against corruption and unethical practices in Kenya.,,,,article_title=KLIF,,,,,en,The Kenya Leadership and Integrity Forum (KLIF) is a stakeholder’s forum consisting of 15 sectors who are partnering in the fight against corruption and unethical practices in Kenya.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/klif/,africa,national government (anti-corruption body),0.4,f03bcdd1df7dd50cb4df22b46950e260,2026-07-12T18:35:06.797648
PSA-74801bf87b15,governance,,All the sectors and the respective institutions implementing the KIP align their anti-corruption interventions to the KIP and develop annual action plans and progress implementation reports.,,,,article_title=KLIF,,,,,en,All the sectors and the respective institutions implementing the KIP align their anti-corruption interventions to the KIP and develop annual action plans and progress implementation reports.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/klif/,africa,national government (anti-corruption body),0.4,9dcd1a55888e6afa39c4972f9785f5ae,2026-07-12T18:35:06.800562
PSA-35d10c1c79fd,governance,,These reports provide an opportunity to assess performance and measure impact of the stakeholder’s anti-corruption activities.,,,,article_title=KLIF,,,,,en,These reports provide an opportunity to assess performance and measure impact of the stakeholder’s anti-corruption activities.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/klif/,africa,national government (anti-corruption body),0.4,531556d7972d5c04bfc9171f39d6e8a4,2026-07-12T18:35:06.802678
PSA-68eec2f3833a,governance,,"Democratization on the other hand, has led communities everywhere to clamour for good governance practices that promote the core principals of transparency, accountability, responsibility, inclusion and devolution in national life and the body politic.",,,,article_title=Integrity Clubs,,,,,en,"Democratization on the other hand, has led communities everywhere to clamour for good governance practices that promote the core principals of transparency, accountability, responsibility, inclusion and devolution in national life and the body politic.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/integrity-clubs/,africa,national government (anti-corruption body),0.5,8ee942c069dd7694420d4003c3bac511,2026-07-12T18:35:09.695166
PSA-79c202cbe446,governance,,"Instrumental in uniting youth in the promotion of ethics, integrity and good governance through: Clubs anticipated to be established in all institutions of learning in Kenya.",,,,article_title=Integrity Clubs,,,,,en,"Instrumental in uniting youth in the promotion of ethics, integrity and good governance through: Clubs anticipated to be established in all institutions of learning in Kenya.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/integrity-clubs/,africa,national government (anti-corruption body),0.4,ef7e6bcf331ddecee2acc61c49d905f8,2026-07-12T18:35:09.699987
PSA-de2d7417d6e2,governance,,Integrity Clubs are governed by an instrument in the Manual known as the Constitution of the Integrity Club.,,,,article_title=Integrity Clubs,,,,,en,Integrity Clubs are governed by an instrument in the Manual known as the Constitution of the Integrity Club.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/integrity-clubs/,africa,national government (anti-corruption body),0.4,8dc0eb8a76f1f8d651e25aa93a3b0afd,2026-07-12T18:35:09.703690
PSA-c1a498daad02,governance,,"The school outreach program entails sensitization on ethics, integrity, and anti-corruption for learners across all levels and teaching staff in institutions of learning across the country aimed at involving them in promoting integrity and corruption prevention.",,,,article_title=Integrity Clubs,,,,,en,"The school outreach program entails sensitization on ethics, integrity, and anti-corruption for learners across all levels and teaching staff in institutions of learning across the country aimed at involving them in promoting integrity and corruption prevention.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/integrity-clubs/,africa,national government (anti-corruption body),0.5,ae61f338643aeccb66f35e186c99e830,2026-07-12T18:35:09.707234
PSA-e7b89dc37a02,governance,,The Commission sponsors the anti-corruption sub-theme during the KNDFF and KNMF.,,,,article_title=Integrity Clubs,,,,,en,The Commission sponsors the anti-corruption sub-theme during the KNDFF and KNMF.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/integrity-clubs/,africa,national government (anti-corruption body),0.4,e7055ff663610b66a314ec7edadf111d,2026-07-12T18:35:09.710253
PSA-347925f7af65,governance,,The Commission conducts sensitization for festival trainers guiding the development of scripts in various institutions and adjudicators to ensure integrity in the adjudication process.,,,,article_title=Integrity Clubs,,,,,en,The Commission conducts sensitization for festival trainers guiding the development of scripts in various institutions and adjudicators to ensure integrity in the adjudication process.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/integrity-clubs/,africa,national government (anti-corruption body),0.7,6f4af508dadd73ea9fa6bfd3e3afa943,2026-07-12T18:35:09.714098
PSA-cd422157aed4,governance,,"The establishment of the National Integrity Academy by the Ethics and Anti-Corruption Commission (EACC) stems from Commission’s mandate to combat and prevent corruption, economic crime and unethical practices as stipulated in Sections 11 and 13 of the EACC Act, 2011.",,,,article_title=National Integrity Academy,,,,,en,"The establishment of the National Integrity Academy by the Ethics and Anti-Corruption Commission (EACC) stems from Commission’s mandate to combat and prevent corruption, economic crime and unethical practices as stipulated in Sections 11 and 13 of the EACC Act, 2011.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.5,e243f0a7d1300211637aeb6f7b03c4cf,2026-07-12T18:35:13.131679
PSA-4189c349b364,governance,,"Therefore, the National Integrity Academy seeks to fulfil these needs in view of the dynamic nature of knowledge evolution in the area of ethics, governance and anti-corruption.",,,,article_title=National Integrity Academy,,,,,en,"Therefore, the National Integrity Academy seeks to fulfil these needs in view of the dynamic nature of knowledge evolution in the area of ethics, governance and anti-corruption.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.5,6054dab9a68e48762891241d17c0fc17,2026-07-12T18:35:13.134105
PSA-85f323ba5b80,governance,,"The Academy is set to provide specialized ethics, integrity, Leadership, Good Governance and Anti- Corruption training to both the public and private sector institutions in the country and the region.",,,,article_title=National Integrity Academy,,,,,en,"The Academy is set to provide specialized ethics, integrity, Leadership, Good Governance and Anti- Corruption training to both the public and private sector institutions in the country and the region.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.5,1474d9791183e8b8f491fa3fe31fea46,2026-07-12T18:35:13.137300
PSA-5ef8f8313860,governance,,"In September 2018, the Ethics and Anti-Corruption Commission (EACC) embarked on an experiential learning visit of the Independent Commission Against Corruption (ICAC), Hong Kong, a model on best practices for the National Integrity Academy.",,,,article_title=National Integrity Academy,,,,,en,"In September 2018, the Ethics and Anti-Corruption Commission (EACC) embarked on an experiential learning visit of the Independent Commission Against Corruption (ICAC), Hong Kong, a model on best practices for the National Integrity Academy.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),1.0,48d3dd4bad25588f6ca8de6a0258beed,2026-07-12T18:35:13.141085
PSA-fec20a3738b0,governance,,The team visited the Center for Anti-Corruption Studies and International Training (CACSIT ) that was established under ICAC in 2009 as a research center.,,,,article_title=National Integrity Academy,,,,,en,The team visited the Center for Anti-Corruption Studies and International Training (CACSIT ) that was established under ICAC in 2009 as a research center.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.4,8712b0904f1bc390150e80e4a80efb8a,2026-07-12T18:35:13.143381
PSA-6a2400be406f,governance,,The Commission identified the CACSIT for the benchmarking visit because the Centre provides training for internal staff and other Anti-Corruption Agencies (ACAs) in the region.,,,,article_title=National Integrity Academy,,,,,en,The Commission identified the CACSIT for the benchmarking visit because the Centre provides training for internal staff and other Anti-Corruption Agencies (ACAs) in the region.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.9,fa1e03c8ef36c833a5cf738281cbd56f,2026-07-12T18:35:13.145472
PSA-8038e6761141,governance,,"The National Integrity Academy offers cutting-edge and specialized courses on ethics, integrity and anti-corruption as relates to many professional and functional areas of organizations.",,,,article_title=National Integrity Academy,,,,,en,"The National Integrity Academy offers cutting-edge and specialized courses on ethics, integrity and anti-corruption as relates to many professional and functional areas of organizations.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.5,897ec67f581f174f0503165deb3895af,2026-07-12T18:35:13.147277
PSA-34e79a14957a,governance,,The courses are designed to respond to the ever-changing anti-corruption and ethics environment and client needs.,,,,article_title=National Integrity Academy,,,,,en,The courses are designed to respond to the ever-changing anti-corruption and ethics environment and client needs.,Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.4,4aea31a5c653c5d9522a2442119aa03b,2026-07-12T18:35:13.149418
PSA-851e317e3c31,governance,,"The uniqueness about the Academy programmes is that participants have the opportunity to interact and learn from renowned anti-corruption, ethics and governance experts and practitioners drawn from the country, region and across the globe.",,,,article_title=National Integrity Academy,,,,,en,"The uniqueness about the Academy programmes is that participants have the opportunity to interact and learn from renowned anti-corruption, ethics and governance experts and practitioners drawn from the country, region and across the globe.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.5,76d8390e4c034c2c64ed00814352b70e,2026-07-12T18:35:13.151751
PSA-71e60b81a572,governance,,"The Academy also plans to launch academic programmes on Ethics and Anti-corruption at Certificate, Diploma, Degree and Post- graduate level at an appropriate time.",,,,article_title=National Integrity Academy,,,,,en,"The Academy also plans to launch academic programmes on Ethics and Anti-corruption at Certificate, Diploma, Degree and Post- graduate level at an appropriate time.",Kenya EACC News (Anti-Corruption),https://eacc.go.ke/default/national-integrity-academy/,africa,national government (anti-corruption body),0.4,86432d85e3aa1e79926f841ee0c8ecff,2026-07-12T18:35:13.156799
